url,product_name,campaign_id
https://vm.tiktok.com/ZGdmaD4YM/,Video_Analysis_01,
https://vm.tiktok.com/ZGdmamnRy/,Video_Analysis_02,
https://vm.tiktok.com/ZGdmaAeBH/,Video_Analysis_03,
https://vm.tiktok.com/ZNRkJrjbj/,Video_Analysis_04,
https://vm.tiktok.com/ZGdmaXQR3/,Video_Analysis_05,
https://vm.tiktok.com/ZGdmaDHAM/,Video_Analysis_06,
https://vm.tiktok.com/ZGdmaqMxT/,Video_Analysis_07,
